,X1_ActualPosition,X1_ActualVelocity,X1_ActualAcceleration,X1_CommandPosition,X1_CommandVelocity,X1_CommandAcceleration,X1_CurrentFeedback,X1_DCBusVoltage,X1_OutputCurrent,X1_OutputVoltage,X1_OutputPower,Y1_ActualPosition,Y1_ActualVelocity,Y1_ActualAcceleration,Y1_CommandPosition,Y1_CommandVelocity,Y1_CommandAcceleration,Y1_CurrentFeedback,Y1_DCBusVoltage,Y1_OutputCurrent,Y1_OutputVoltage,Y1_OutputPower,Z1_ActualPosition,Z1_ActualVelocity,Z1_ActualAcceleration,Z1_CommandPosition,Z1_CommandVelocity,Z1_CommandAcceleration,Z1_CurrentFeedback,Z1_DCBusVoltage,Z1_OutputCurrent,Z1_OutputVoltage,S1_ActualPosition,S1_ActualVelocity,S1_ActualAcceleration,S1_CommandPosition,S1_CommandVelocity,S1_CommandAcceleration,S1_CurrentFeedback,S1_DCBusVoltage,S1_OutputCurrent,S1_OutputVoltage,S1_OutputPower,S1_SystemInertia,M1_CURRENT_PROGRAM_NUMBER,M1_sequence_number,M1_CURRENT_FEEDRATE,Machining_Process,target
0,198.0,0.0,0.0,198.0,0.0,0.0,-0.284,2.79e-19,329.0,0.0,0.0,158.0,0.0,0.0,158.0,0.0,0.0,-0.0839,2.68e-19,333.0,0.0,-1.47e-06,119.0,0.0,0.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,-1160.0,0.001,0.687,-1160.0,0.0,0.0,-1.86,0.0,332.0,0.0,0.0,12.0,1.0,2.0,50.0,Prep,0
1,198.0,0.0,0.0,198.0,0.0,0.0,-0.284,2.79e-19,329.0,0.0,0.0,158.0,0.0,0.0,158.0,0.0,0.0,-0.0839,2.68e-19,333.0,0.0,-1.47e-06,119.0,0.0,0.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,-1160.0,0.001,0.687,-1160.0,0.0,0.0,-1.86,0.0,332.0,0.0,0.0,12.0,0.0,0.0,50.0,Prep,0
2,198.0,0.0,0.0,198.0,0.0,0.0,1.17,2.78e-19,325.0,0.0,9.159999999999999e-07,158.0,0.0,0.0,158.0,0.0,0.0,-0.7090000000000001,2.6899999999999997e-19,327.0,0.0,6.77e-07,119.0,0.0,0.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,905.0,0.00025,0.875,905.0,0.0,0.0,-0.17600000000000002,2.78e-19,324.0,0.0,-8.590000000000001e-07,12.0,0.0,0.0,50.0,Prep,0
3,198.0,0.0,0.0,198.0,0.0,0.0,-0.23,2.79e-19,329.0,0.0,-2.3e-07,158.0,0.0,0.0,158.0,0.0,0.0,-1.34,2.68e-19,333.0,0.0,0.0,119.0,-0.025,-6.25,119.0,0.0,0.0,0.0,0.0,0.0,0.0,-1160.0,0.00075,0.188,-1160.0,0.0,0.0,-1.17,0.0,332.0,0.0,-6.29e-06,12.0,4.0,0.0,50.0,Prep,0
4,198.0,0.0,0.0,198.0,0.0,0.0,-0.23,2.79e-19,329.0,0.0,-2.3e-07,158.0,0.0,0.0,158.0,0.0,0.0,-1.34,2.68e-19,333.0,0.0,0.0,119.0,-0.025,-6.25,119.0,0.0,0.0,0.0,0.0,0.0,0.0,-1160.0,0.00075,0.188,-1160.0,0.0,0.0,-1.17,0.0,332.0,0.0,-6.29e-06,12.0,0.0,0.0,50.0,Prep,0
5,198.0,0.0,0.0,198.0,0.0,0.0,-2.45,2.78e-19,325.0,0.0,0.0,158.0,0.0,0.0,158.0,0.0,0.0,-0.0701,2.6899999999999997e-19,327.0,0.0,2.8199999999999998e-09,119.0,0.0,0.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,905.0,0.0,0.0,905.0,0.0,0.0,-0.0861,2.78e-19,324.0,0.0,1.66e-06,12.0,0.0,0.0,50.0,Prep,0
6,198.0,0.0,0.0,198.0,0.0,0.0,-0.638,2.79e-19,328.0,0.0,-7.87e-07,158.0,0.0,0.0,158.0,0.0,0.0,-0.723,2.68e-19,332.0,0.0,3.7e-07,119.0,0.0,0.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,-1160.0,0.0,0.0,-1160.0,0.0,0.0,-1.58,0.0,331.0,0.0,0.0,12.0,1.0,2.0,50.0,Prep,0
7,198.0,0.0,0.0,198.0,0.0,0.0,-0.638,2.79e-19,328.0,0.0,-7.87e-07,158.0,0.0,0.0,158.0,0.0,0.0,-0.723,2.68e-19,332.0,0.0,3.7e-07,119.0,0.0,0.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,-1160.0,0.0,0.0,-1160.0,0.0,0.0,-1.58,0.0,331.0,0.0,0.0,12.0,0.0,0.0,50.0,Prep,0
8,198.0,0.0,0.0,198.0,0.0,0.0,-0.711,2.78e-19,325.0,0.0,1.72e-06,158.0,0.0,0.0,158.0,0.0,0.0,-0.23,2.6899999999999997e-19,326.0,0.0,0.0,119.0,0.0,0.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,905.0,0.001,0.0,905.0,0.0,0.0,0.207,2.78e-19,323.0,0.0,1.18e-06,12.0,0.0,0.0,50.0,Prep,0
9,198.0,0.0,0.0,198.0,0.0,0.0,-0.584,2.79e-19,328.0,0.0,-5.37e-07,158.0,0.0,0.0,158.0,0.0,0.0,-0.0839,2.68e-19,332.0,0.0,0.0,119.0,0.0,6.25,119.0,0.0,0.0,0.0,0.0,0.0,0.0,-1160.0,0.0,0.188,-1160.0,0.0,0.0,-1.23,0.0,331.0,0.0,-7.26e-06,12.0,4.0,0.0,50.0,Prep,0
10,198.0,0.0,0.0,198.0,0.0,0.0,-0.584,2.79e-19,328.0,0.0,-5.37e-07,158.0,0.0,0.0,158.0,0.0,0.0,-0.0839,2.68e-19,332.0,0.0,0.0,119.0,0.0,6.25,119.0,0.0,0.0,0.0,0.0,0.0,0.0,-1160.0,0.0,0.188,-1160.0,0.0,0.0,-1.23,0.0,331.0,0.0,-7.26e-06,12.0,0.0,0.0,50.0,Prep,0
11,198.0,0.0,0.0,198.0,0.0,0.0,-0.214,2.78e-19,325.0,0.0,0.0,158.0,0.0,0.0,158.0,0.0,0.0,-0.7090000000000001,2.6899999999999997e-19,327.0,0.0,3.68e-06,119.0,0.0,0.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,905.0,0.0,0.0,905.0,0.0,0.0,0.297,2.78e-19,324.0,0.0,-3.58e-06,12.0,0.0,0.0,50.0,Prep,0
12,198.0,0.0,0.0,198.0,0.0,0.0,0.207,2.79e-19,328.0,0.0,0.0,158.0,0.0,0.0,158.0,0.0,0.0,-1.36,2.68e-19,332.0,0.0,0.0,119.0,0.025,6.25,119.0,0.0,0.0,0.0,0.0,0.0,0.0,-1160.0,0.001,0.25,-1160.0,0.0,0.0,-1.92,0.0,331.0,0.0,0.0,12.0,1.0,2.0,50.0,Prep,0
13,198.0,0.0,0.0,198.0,0.0,0.0,0.207,2.79e-19,328.0,0.0,0.0,158.0,0.0,0.0,158.0,0.0,0.0,-1.36,2.68e-19,332.0,0.0,0.0,119.0,0.025,6.25,119.0,0.0,0.0,0.0,0.0,0.0,0.0,-1160.0,0.001,0.25,-1160.0,0.0,0.0,-1.92,0.0,331.0,0.0,0.0,12.0,0.0,0.0,50.0,Prep,0
14,198.0,0.0,0.0,198.0,0.0,0.0,0.847,2.78e-19,324.0,0.0,2.9e-06,158.0,0.0,0.0,158.0,0.0,0.0,-1.03,2.6899999999999997e-19,326.0,0.0,0.0,119.0,0.0,0.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,905.0,-0.002,-0.75,905.0,0.0,0.0,0.11800000000000001,2.78e-19,323.0,0.0,0.0,12.0,0.0,0.0,50.0,Prep,0
15,198.0,0.0,0.0,198.0,0.0,0.0,0.39899999999999997,2.79e-19,328.0,0.0,-6.37e-07,158.0,0.0,0.0,158.0,0.0,0.0,-2.62,2.68e-19,332.0,0.0,7.110000000000001e-08,119.0,0.0,0.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,-1160.0,0.001,0.5,-1160.0,0.0,0.0,-1.52,0.0,331.0,0.0,-6.65e-06,12.0,4.0,0.0,50.0,Prep,0
16,198.0,0.0,0.0,198.0,0.0,0.0,0.39899999999999997,2.79e-19,328.0,0.0,-6.37e-07,158.0,0.0,0.0,158.0,0.0,0.0,-2.62,2.68e-19,332.0,0.0,7.110000000000001e-08,119.0,0.0,0.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,-1160.0,0.001,0.5,-1160.0,0.0,0.0,-1.52,0.0,331.0,0.0,-6.65e-06,12.0,0.0,0.0,50.0,Prep,0
